birth,life,deltactcf,clife,cof,sep,face,peaktotal
0.00025,66,20,17.0,170,100,1.0,555232
0.00025,66,20,17.0,170,74,1.0,690439
0.00025,66,3000,17.0,170,100,1.0,544506
0.00025,66,3000,17.0,170,74,1.0,666574
0.00025,66,400,17.0,170,100,1.0,529950
0.00025,66,400,17.0,170,74,1.0,694151
0.00025,66,40,17.0,170,100,1.0,537242
0.00025,66,40,17.0,170,74,1.0,694284
0.00025,66,4,17.0,170,100,1.0,531384
0.00025,66,4,17.0,170,74,1.0,696071
0.00025,66,5000,17.0,170,100,1.0,576279
0.00025,66,5000,17.0,170,74,1.0,710676
0.00025,66,8,17.0,170,100,1.0,527091
0.00025,66,8,17.0,170,74,1.0,674695
0.0005,66,1000,17.0,170,100,1.0,526965
0.0005,66,1000,17.0,170,74,1.0,716379
0.0005,66,100,17.0,170,100,1.0,521226
0.0005,66,100,17.0,170,74,1.0,684688
0.0005,66,10,17.0,170,100,1.0,534728
0.0005,66,10,17.0,170,74,1.0,647492
0.0005,66,1500,17.0,170,100,1.0,535650
0.0005,66,1500,17.0,170,74,1.0,721580
0.0005,66,200,17.0,170,100,1.0,566831
0.0005,66,200,17.0,170,74,1.0,669227
0.0005,66,20,17.0,170,100,1.0,526408
0.0005,66,20,17.0,170,74,1.0,694135
0.0005,66,3000,17.0,170,100,1.0,539626
0.0005,66,3000,17.0,170,74,1.0,712084
0.0005,66,400,17.0,170,100,1.0,521419
0.0005,66,400,17.0,170,74,1.0,682775
0.0005,66,40,17.0,170,100,1.0,550417
0.0005,66,40,17.0,170,74,1.0,701750
0.0005,66,4,17.0,170,100,1.0,547122
0.0005,66,4,17.0,170,74,1.0,671117
0.0005,66,5000,17.0,170,100,1.0,514029
0.0005,66,5000,17.0,170,74,1.0,634029
0.0005,66,8,17.0,170,100,1.0,512770
0.0005,66,8,17.0,170,74,1.0,744866
0.00075,66,1000,17.0,170,100,1.0,560467
0.00075,66,1000,17.0,170,74,1.0,740083
0.00075,66,100,17.0,170,100,1.0,518734
0.00075,66,100,17.0,170,74,1.0,672637
0.00075,66,10,17.0,170,100,1.0,539666
0.00075,66,10,17.0,170,74,1.0,676107
0.00075,66,1500,17.0,170,100,1.0,562356
0.00075,66,1500,17.0,170,74,1.0,649282
0.00075,66,200,17.0,170,100,1.0,514054
0.00075,66,200,17.0,170,74,1.0,676515
0.00075,66,20,17.0,170,100,1.0,524841
0.00075,66,20,17.0,170,74,1.0,685487
0.00075,66,3000,17.0,170,100,1.0,527550
0.00075,66,3000,17.0,170,74,1.0,672364
0.00075,66,400,17.0,170,100,1.0,552935
0.00075,66,400,17.0,170,74,1.0,715251
0.00075,66,40,17.0,170,100,1.0,529420
0.00075,66,40,17.0,170,74,1.0,696474
0.00075,66,4,17.0,170,100,1.0,517042
0.00075,66,4,17.0,170,74,1.0,691545
0.00075,66,5000,17.0,170,100,1.0,531565
0.00075,66,5000,17.0,170,74,1.0,651984
0.00075,66,8,17.0,170,100,1.0,506872
0.00075,66,8,17.0,170,74,1.0,738115
0.001,66,1000,17.0,170,100,1.0,525517
0.001,66,1000,17.0,170,74,1.0,716046
0.001,66,100,17.0,170,100,1.0,523023
0.001,66,100,17.0,170,74,1.0,695024
0.001,66,10,17.0,170,100,1.0,509030
0.001,66,10,17.0,170,74,1.0,695835
0.001,66,1500,17.0,170,100,1.0,543014
0.001,66,1500,17.0,170,74,1.0,660279
0.001,66,200,17.0,170,100,1.0,530084
0.001,66,200,17.0,170,74,1.0,732205
0.001,66,20,17.0,170,100,1.0,580369
0.001,66,20,17.0,170,74,1.0,719899
0.001,66,3000,17.0,170,100,1.0,522646
0.001,66,3000,17.0,170,74,1.0,645380
0.001,66,400,17.0,170,100,1.0,527645
0.001,66,400,17.0,170,74,1.0,664520
0.001,66,40,17.0,170,100,1.0,535027
0.001,66,40,17.0,170,74,1.0,699736
0.001,66,4,17.0,170,100,1.0,559282
0.001,66,4,17.0,170,74,1.0,702736
0.001,66,5000,17.0,170,100,1.0,535592
0.001,66,5000,17.0,170,74,1.0,713796
0.001,66,8,17.0,170,100,1.0,503200
0.001,66,8,17.0,170,74,1.0,737273
0.0025,66,1000,17.0,170,100,1.0,525843
0.0025,66,1000,17.0,170,74,1.0,695480
0.0025,66,100,17.0,170,100,1.0,564263
0.0025,66,100,17.0,170,74,1.0,685973
0.0025,66,10,17.0,170,100,1.0,537050
0.0025,66,10,17.0,170,74,1.0,694091
0.0025,66,1500,17.0,170,100,1.0,543029
0.0025,66,1500,17.0,170,74,1.0,664981
0.0025,66,200,17.0,170,100,1.0,518512
0.0025,66,200,17.0,170,74,1.0,676533
0.0025,66,20,17.0,170,100,1.0,581726
0.0025,66,20,17.0,170,74,1.0,694775
0.0025,66,3000,17.0,170,100,1.0,533837
0.0025,66,3000,17.0,170,74,1.0,692804
0.0025,66,400,17.0,170,100,1.0,555649
0.0025,66,400,17.0,170,74,1.0,675677
0.0025,66,40,17.0,170,100,1.0,528675
0.0025,66,40,17.0,170,74,1.0,706295
0.0025,66,4,17.0,170,100,1.0,578606
0.0025,66,4,17.0,170,74,1.0,741921
0.0025,66,5000,17.0,170,100,1.0,509936
0.0025,66,5000,17.0,170,74,1.0,689337
0.0025,66,8,17.0,170,100,1.0,576157
0.0025,66,8,17.0,170,74,1.0,789620
0.005,66,1000,17.0,170,100,1.0,579059
0.005,66,1000,17.0,170,74,1.0,734716
0.005,66,100,17.0,170,100,1.0,538161
0.005,66,100,17.0,170,74,1.0,753063
0.005,66,10,17.0,170,100,1.0,569204
0.005,66,10,17.0,170,74,1.0,737569
0.005,66,1500,17.0,170,100,1.0,519369
0.005,66,1500,17.0,170,74,1.0,661201
0.005,66,200,17.0,170,100,1.0,585574
0.005,66,200,17.0,170,74,1.0,721953
0.005,66,20,17.0,170,100,1.0,551482
0.005,66,20,17.0,170,74,1.0,754755
0.005,66,3000,17.0,170,100,1.0,508633
0.005,66,3000,17.0,170,74,1.0,725070
0.005,66,400,17.0,170,100,1.0,532234
0.005,66,400,17.0,170,74,1.0,728748
0.005,66,40,17.0,170,100,1.0,587631
0.005,66,40,17.0,170,74,1.0,766432
0.005,66,4,17.0,170,100,1.0,583089
0.005,66,4,17.0,170,74,1.0,736453
0.005,66,5000,17.0,170,100,1.0,529704
0.005,66,5000,17.0,170,74,1.0,670657
0.005,66,8,17.0,170,100,1.0,593085
0.005,66,8,17.0,170,74,1.0,775691
0.0075,66,1000,17.0,170,100,1.0,544344
0.0075,66,1000,17.0,170,74,1.0,695255
0.0075,66,100,17.0,170,100,1.0,582977
0.0075,66,100,17.0,170,74,1.0,759242
0.0075,66,10,17.0,170,100,1.0,616184
0.0075,66,10,17.0,170,74,1.0,704435
0.0075,66,1500,17.0,170,100,1.0,525039
0.0075,66,1500,17.0,170,74,1.0,700352
0.0075,66,200,17.0,170,100,1.0,598345
0.0075,66,200,17.0,170,74,1.0,759606
0.0075,66,20,17.0,170,100,1.0,600219
0.0075,66,20,17.0,170,74,1.0,807485
0.0075,66,3000,17.0,170,100,1.0,565177
0.0075,66,3000,17.0,170,74,1.0,722679
0.0075,66,400,17.0,170,100,1.0,531430
0.0075,66,400,17.0,170,74,1.0,706343
0.0075,66,40,17.0,170,100,1.0,615782
0.0075,66,40,17.0,170,74,1.0,759718
0.0075,66,4,17.0,170,100,1.0,588873
0.0075,66,4,17.0,170,74,1.0,719915
0.0075,66,5000,17.0,170,100,1.0,529158
0.0075,66,5000,17.0,170,74,1.0,711169
0.0075,66,8,17.0,170,100,1.0,651798
0.0075,66,8,17.0,170,74,1.0,772342
0.01,66,1000,17.0,170,100,1.0,543863
0.01,66,1000,17.0,170,74,1.0,696860
0.01,66,100,17.0,170,100,1.0,626100
0.01,66,100,17.0,170,74,1.0,754527
0.01,66,10,17.0,170,100,1.0,599844
0.01,66,10,17.0,170,74,1.0,793308
0.01,66,1500,17.0,170,100,1.0,551340
0.01,66,1500,17.0,170,74,1.0,671213
0.01,66,200,17.0,170,100,1.0,582802
0.01,66,200,17.0,170,74,1.0,798294
0.01,66,20,17.0,170,100,1.0,622432
0.01,66,20,17.0,170,74,1.0,834367
0.01,66,3000,17.0,170,100,1.0,547728
0.01,66,3000,17.0,170,74,1.0,732881
0.01,66,400,17.0,170,100,1.0,559849
0.01,66,400,17.0,170,74,1.0,762471
0.01,66,40,17.0,170,100,1.0,623199
0.01,66,40,17.0,170,74,1.0,833456
0.01,66,4,17.0,170,100,1.0,664964
0.01,66,4,17.0,170,74,1.0,764445
0.01,66,5000,17.0,170,100,1.0,512762
0.01,66,5000,17.0,170,74,1.0,698289
0.01,66,8,17.0,170,100,1.0,635799
0.01,66,8,17.0,170,74,1.0,788870
0.025,66,1000,17.0,170,100,1.0,584512
0.025,66,1000,17.0,170,74,1.0,753057
0.025,66,100,17.0,170,100,1.0,711783
0.025,66,100,17.0,170,74,1.0,907981
0.025,66,10,17.0,170,100,1.0,714358
0.025,66,10,17.0,170,74,1.0,971004
0.025,66,1500,17.0,170,100,1.0,587780
0.025,66,1500,17.0,170,74,1.0,704703
0.025,66,200,17.0,170,100,1.0,707835
0.025,66,200,17.0,170,74,1.0,929102
0.025,66,20,17.0,170,100,1.0,714580
0.025,66,20,17.0,170,74,1.0,923156
0.025,66,3000,17.0,170,100,1.0,550174
0.025,66,3000,17.0,170,74,1.0,697940
0.025,66,400,17.0,170,100,1.0,681213
0.025,66,400,17.0,170,74,1.0,883351
0.025,66,40,17.0,170,100,1.0,713802
0.025,66,40,17.0,170,74,1.0,953655
0.025,66,4,17.0,170,100,1.0,699820
0.025,66,4,17.0,170,74,1.0,915295
0.025,66,5000,17.0,170,100,1.0,530999
0.025,66,5000,17.0,170,74,1.0,669228
0.025,66,8,17.0,170,100,1.0,731213
0.025,66,8,17.0,170,74,1.0,972414
0.05,66,1000,17.0,170,100,1.0,651127
0.05,66,1000,17.0,170,74,1.0,876897
0.05,66,100,17.0,170,100,1.0,900048
0.05,66,100,17.0,170,74,1.0,1220463
0.05,66,10,17.0,170,100,1.0,904553
0.05,66,10,17.0,170,74,1.0,1291661
0.05,66,1500,17.0,170,100,1.0,577065
0.05,66,1500,17.0,170,74,1.0,795392
0.05,66,200,17.0,170,100,1.0,857458
0.05,66,200,17.0,170,74,1.0,1188908
0.05,66,20,17.0,170,100,1.0,951788
0.05,66,20,17.0,170,74,1.0,1313093
0.05,66,3000,17.0,170,100,1.0,540664
0.05,66,3000,17.0,170,74,1.0,757935
0.05,66,400,17.0,170,100,1.0,806057
0.05,66,400,17.0,170,74,1.0,1105956
0.05,66,40,17.0,170,100,1.0,948546
0.05,66,40,17.0,170,74,1.0,1311457
0.05,66,4,17.0,170,100,1.0,937442
0.05,66,4,17.0,170,74,1.0,1338342
0.05,66,5000,17.0,170,100,1.0,526811
0.05,66,5000,17.0,170,74,1.0,714031
0.05,66,8,17.0,170,100,1.0,992654
0.05,66,8,17.0,170,74,1.0,1374729
0.075,66,1000,17.0,170,100,1.0,734493
0.075,66,1000,17.0,170,74,1.0,917526
0.075,66,100,17.0,170,100,1.0,1091277
0.075,66,100,17.0,170,74,1.0,1540001
0.075,66,10,17.0,170,100,1.0,1113013
0.075,66,10,17.0,170,74,1.0,1576234
0.075,66,1500,17.0,170,100,1.0,599405
0.075,66,1500,17.0,170,74,1.0,802447
0.075,66,200,17.0,170,100,1.0,1009934
0.075,66,200,17.0,170,74,1.0,1422584
0.075,66,20,17.0,170,100,1.0,1095254
0.075,66,20,17.0,170,74,1.0,1592895
0.075,66,3000,17.0,170,100,1.0,521772
0.075,66,3000,17.0,170,74,1.0,689692
0.075,66,400,17.0,170,100,1.0,876214
0.075,66,400,17.0,170,74,1.0,1247639
0.075,66,40,17.0,170,100,1.0,1076590
0.075,66,40,17.0,170,74,1.0,1578458
0.075,66,4,17.0,170,100,1.0,1120150
0.075,66,4,17.0,170,74,1.0,1578702
0.075,66,5000,17.0,170,100,1.0,520076
0.075,66,5000,17.0,170,74,1.0,644688
0.075,66,8,17.0,170,100,1.0,1106026
0.075,66,8,17.0,170,74,1.0,1588951
0.1,66,1000,17.0,170,100,1.0,813971
0.1,66,1000,17.0,170,74,1.0,1052216
0.1,66,100,17.0,170,100,1.0,1360355
0.1,66,100,17.0,170,74,1.0,1688654
0.1,66,10,17.0,170,100,1.0,1390651
0.1,66,10,17.0,170,74,1.0,1773974
0.1,66,1500,17.0,170,100,1.0,700335
0.1,66,1500,17.0,170,74,1.0,840934
0.1,66,200,17.0,170,100,1.0,1255658
0.1,66,200,17.0,170,74,1.0,1537663
0.1,66,20,17.0,170,100,1.0,1373278
0.1,66,20,17.0,170,74,1.0,1789605
0.1,66,3000,17.0,170,100,1.0,581581
0.1,66,3000,17.0,170,74,1.0,690317
0.1,66,400,17.0,170,100,1.0,1090804
0.1,66,400,17.0,170,74,1.0,1392469
0.1,66,40,17.0,170,100,1.0,1400615
0.1,66,40,17.0,170,74,1.0,1723261
0.1,66,4,17.0,170,100,1.0,1380405
0.1,66,4,17.0,170,74,1.0,1891676
0.1,66,5000,17.0,170,100,1.0,520705
0.1,66,5000,17.0,170,74,1.0,700101
0.1,66,8,17.0,170,100,1.0,1441844
0.1,66,8,17.0,170,74,1.0,1897417
